date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2009-06-10,29,22,0.0,14.2,7,7,75,10:06 PM,07:24 AM,05:27 AM,07:49 PM,13,27,27,27,17,2,44,0.0,1009,29,10,174,10
2009-06-11,27,20,0.0,14.2,6,6,67,10:40 PM,08:21 AM,05:27 AM,07:49 PM,16,26,26,24,15,0,59,0.0,1007,27,10,227,12
2009-06-12,26,19,0.0,14.2,6,6,60,11:10 PM,09:19 AM,05:27 AM,07:50 PM,15,25,25,23,18,0,62,0.0,1007,26,10,219,13
2009-06-13,26,20,0.0,14.2,6,6,52,11:38 PM,10:15 AM,05:27 AM,07:50 PM,16,24,24,23,19,1,67,0.0,1009,26,10,210,13
2009-06-14,27,20,0.0,14.2,6,6,45,No moonrise,11:12 AM,05:27 AM,07:50 PM,17,25,25,24,14,0,64,0.0,1011,27,10,184,10
2009-06-15,27,20,0.0,14.2,6,6,37,12:04 AM,12:09 PM,05:27 AM,07:51 PM,17,26,26,24,17,0,63,0.0,1010,27,10,185,12
2009-06-16,26,20,0.0,14.2,6,6,30,12:30 AM,01:08 PM,05:27 AM,07:51 PM,17,25,25,24,17,0,67,0.0,1008,26,10,259,13
2009-06-17,26,19,0.0,14.2,6,6,22,12:57 AM,02:09 PM,05:27 AM,07:51 PM,16,23,24,23,14,3,66,0.0,1008,26,10,255,11
2009-06-18,26,19,0.0,14.3,6,6,15,01:28 AM,03:13 PM,05:27 AM,07:52 PM,16,26,26,24,12,2,63,0.0,1009,26,10,177,10
2009-06-19,28,20,0.0,14.3,6,6,7,02:02 AM,04:21 PM,05:27 AM,07:52 PM,17,27,27,26,12,0,59,0.0,1010,28,10,158,9
2009-06-20,28,21,0.0,14.3,6,6,0,02:44 AM,05:33 PM,05:27 AM,07:52 PM,16,26,26,25,14,0,57,0.0,1010,28,10,207,10
2009-06-21,28,21,0.0,14.2,6,6,0,03:35 AM,06:43 PM,05:28 AM,07:52 PM,17,25,25,24,20,1,65,0.0,1010,28,10,216,13
2009-06-22,27,20,0.0,14.2,6,6,0,04:35 AM,07:49 PM,05:28 AM,07:52 PM,17,26,26,24,16,0,64,0.0,1011,27,10,243,11
2009-06-23,27,21,0.0,14.3,6,6,0,05:45 AM,08:46 PM,05:28 AM,07:53 PM,18,27,27,26,12,0,64,0.0,1010,27,10,264,9
2009-06-24,30,24,0.0,14.3,7,7,8,07:00 AM,09:34 PM,05:28 AM,07:53 PM,16,27,27,26,26,1,53,0.0,1008,30,10,189,16
2009-06-25,31,24,0.0,14.2,7,7,15,08:15 AM,10:14 PM,05:29 AM,07:53 PM,15,28,28,28,26,0,46,0.0,1006,31,10,183,15
2009-06-26,29,23,0.0,14.2,7,7,23,09:28 AM,10:49 PM,05:29 AM,07:53 PM,15,27,27,26,20,1,52,0.0,1007,29,10,143,13
2009-06-27,25,19,0.0,14.2,6,6,30,10:36 AM,11:21 PM,05:29 AM,07:53 PM,18,25,25,23,18,4,71,0.0,1009,25,10,241,14
2009-06-28,25,19,0.0,14.2,6,6,38,11:42 AM,11:50 PM,05:30 AM,07:53 PM,18,22,23,22,14,4,75,0.0,1010,25,10,244,11
2009-06-29,27,19,0.0,14.2,6,6,46,12:45 PM,No moonset,05:30 AM,07:53 PM,17,26,26,25,17,0,65,0.0,1011,27,10,191,12
2009-06-30,30,24,0.0,14.2,7,7,53,01:48 PM,12:19 AM,05:31 AM,07:53 PM,13,27,27,27,33,0,41,0.0,1011,30,10,152,20
2009-07-01,30,24,0.0,14.2,7,7,58,02:49 PM,12:50 AM,05:31 AM,07:53 PM,14,28,28,27,23,0,44,0.0,1010,30,10,185,14
2009-07-02,29,22,0.0,14.2,7,7,66,03:50 PM,01:23 AM,05:31 AM,07:53 PM,17,28,28,26,18,0,59,0.0,1009,29,10,238,13
2009-07-03,26,21,0.0,14.2,6,6,73,04:50 PM,02:00 AM,05:32 AM,07:53 PM,18,25,25,23,26,3,76,0.0,1006,26,10,225,19
2009-07-04,26,21,0.0,14.2,6,6,80,05:46 PM,02:42 AM,05:32 AM,07:53 PM,19,25,25,23,25,9,77,0.0,1004,26,10,224,20
2009-07-05,25,21,0.0,14.2,6,6,88,06:38 PM,03:30 AM,05:33 AM,07:53 PM,18,24,24,23,26,13,77,0.0,1004,25,10,221,21
2009-07-06,27,21,0.0,14.2,6,6,95,07:25 PM,04:22 AM,05:33 AM,07:52 PM,19,26,26,23,21,12,78,0.0,1007,27,10,225,17
2009-07-07,26,20,0.0,14.2,6,6,100,08:06 PM,05:18 AM,05:34 AM,07:52 PM,19,25,25,23,17,4,78,0.0,1008,26,10,244,13
2009-07-08,27,20,0.0,14.2,6,6,100,08:41 PM,06:15 AM,05:34 AM,07:52 PM,20,26,26,24,13,4,76,0.0,1008,27,10,241,10
2009-07-09,28,21,0.0,14.2,6,6,83,09:13 PM,07:12 AM,05:35 AM,07:52 PM,20,28,28,26,11,2,72,0.0,1007,28,10,225,9
2009-07-10,29,22,0.0,14.2,7,7,76,09:41 PM,08:09 AM,05:35 AM,07:52 PM,21,30,30,27,10,0,71,0.0,1006,29,10,218,8
2009-07-11,29,22,0.0,14.2,7,7,69,10:07 PM,09:06 AM,05:36 AM,07:51 PM,20,29,29,27,14,0,66,0.0,1007,29,10,214,10
2009-07-12,28,22,0.0,14.1,6,6,62,10:33 PM,10:02 AM,05:37 AM,07:51 PM,18,27,27,26,17,0,63,0.0,1008,28,10,235,13
2009-07-13,28,21,0.0,14.1,6,6,54,10:59 PM,10:59 AM,05:37 AM,07:51 PM,17,26,26,24,21,0,64,0.0,1008,28,10,232,15
2009-07-14,25,21,0.0,14.1,6,6,47,11:28 PM,11:58 AM,05:38 AM,07:50 PM,18,24,24,23,27,6,75,0.1,1006,25,10,224,21
2009-07-15,26,21,0.0,14.1,6,6,40,11:59 PM,12:59 PM,05:38 AM,07:50 PM,18,25,25,23,21,10,73,0.2,1006,26,10,235,16
2009-07-16,27,21,0.0,14.1,6,6,32,No moonrise,02:04 PM,05:39 AM,07:49 PM,18,25,25,24,22,5,72,0.0,1005,27,10,229,16
2009-07-17,28,21,0.0,14.1,6,6,25,12:36 AM,03:12 PM,05:40 AM,07:49 PM,19,26,26,24,17,5,72,0.0,1005,28,10,219,13
2009-07-18,28,22,0.0,14.1,6,6,18,01:21 AM,04:21 PM,05:40 AM,07:48 PM,19,26,26,25,18,4,72,0.0,1005,28,10,225,13
2009-07-19,28,21,0.0,14.1,6,6,11,02:15 AM,05:28 PM,05:41 AM,07:48 PM,19,27,27,25,16,3,69,0.0,1007,28,10,221,12
2009-07-20,29,22,0.0,14.1,7,7,3,03:20 AM,06:29 PM,05:42 AM,07:47 PM,19,27,27,25,18,5,69,0.0,1007,29,10,228,13
2009-07-21,29,22,0.0,14.1,7,7,0,04:32 AM,07:22 PM,05:42 AM,07:47 PM,20,28,28,26,15,3,72,0.0,1006,29,10,223,11
2009-07-22,29,23,0.0,14.0,7,7,0,05:48 AM,08:07 PM,05:43 AM,07:46 PM,20,28,28,26,14,4,69,0.0,1005,29,10,220,10
2009-07-23,29,23,0.0,14.0,7,7,4,07:04 AM,08:45 PM,05:44 AM,07:46 PM,19,28,28,26,19,4,69,0.0,1005,29,10,223,14
2009-07-24,28,22,0.0,14.0,7,7,11,08:16 AM,09:19 PM,05:44 AM,07:45 PM,19,27,27,25,22,2,71,0.0,1006,28,10,219,15
2009-07-25,28,22,0.0,14.0,6,6,18,09:26 AM,09:50 PM,05:45 AM,07:44 PM,19,27,27,25,19,3,70,0.0,1006,28,10,224,14
2009-07-26,29,22,0.0,14.0,7,7,25,10:32 AM,10:19 PM,05:46 AM,07:44 PM,19,28,28,26,14,3,67,0.0,1006,29,10,216,11
2009-07-27,30,22,0.0,14.0,7,7,33,11:37 AM,10:50 PM,05:46 AM,07:43 PM,20,29,29,27,11,1,64,0.0,1006,30,10,228,9
2009-07-28,31,23,0.0,14.0,7,7,40,12:40 PM,11:24 PM,05:47 AM,07:42 PM,20,30,30,28,16,0,62,0.0,1006,31,10,231,11
2009-07-29,30,22,0.0,13.9,7,7,47,01:43 PM,12:00 AM,05:48 AM,07:41 PM,20,30,30,28,12,0,64,0.0,1006,30,10,203,9
2009-07-30,28,21,0.0,13.9,6,6,55,02:43 PM,No moonset,05:48 AM,07:40 PM,19,27,27,25,14,0,70,0.0,1006,28,10,234,11
2009-07-31,28,21,0.0,13.9,6,6,58,03:41 PM,12:41 AM,05:49 AM,07:40 PM,20,27,27,25,19,2,75,0.0,1006,28,10,225,15
2009-08-01,29,22,0.0,13.9,6,6,69,04:34 PM,01:27 AM,05:50 AM,07:39 PM,19,28,28,26,12,0,67,0.0,1007,29,10,250,9
2009-08-02,29,22,0.0,13.9,7,7,76,05:23 PM,02:17 AM,05:50 AM,07:38 PM,19,28,28,27,12,0,63,0.0,1008,29,10,149,10
2009-08-03,30,23,0.0,13.9,7,7,84,06:05 PM,03:12 AM,05:51 AM,07:37 PM,19,29,29,27,16,0,63,0.0,1009,30,10,225,12
2009-08-04,30,23,0.0,13.8,7,7,91,06:43 PM,04:08 AM,05:52 AM,07:36 PM,19,29,29,28,13,0,61,0.0,1008,30,10,203,10
2009-08-05,30,23,0.0,13.8,7,7,98,07:16 PM,05:06 AM,05:53 AM,07:35 PM,21,31,31,28,10,1,67,0.0,1008,30,10,229,8
2009-08-06,29,22,0.0,13.8,7,7,100,07:45 PM,06:03 AM,05:53 AM,07:34 PM,20,27,27,25,20,1,72,0.0,1007,29,10,224,15
2009-08-07,28,22,0.0,13.8,6,6,87,08:12 PM,07:00 AM,05:54 AM,07:33 PM,19,26,26,24,22,0,72,0.0,1006,28,10,225,16
2009-08-08,27,21,0.0,13.8,6,6,80,08:37 PM,07:57 AM,05:55 AM,07:32 PM,19,26,26,24,17,4,75,0.0,1007,27,10,234,14
2009-08-09,27,21,0.0,13.8,6,6,73,09:04 PM,08:54 AM,05:55 AM,07:31 PM,19,26,26,24,12,5,76,0.0,1007,27,10,244,10
2009-08-10,28,21,0.0,13.7,6,6,65,09:31 PM,09:52 AM,05:56 AM,07:30 PM,21,27,27,25,12,5,79,0.0,1007,28,10,265,10
2009-08-11,28,21,0.0,13.7,6,6,58,10:01 PM,10:51 AM,05:57 AM,07:29 PM,19,27,27,26,13,2,69,0.0,1008,28,10,225,10
2009-08-12,29,21,0.0,13.7,6,6,51,10:35 PM,11:54 AM,05:58 AM,07:28 PM,18,27,27,26,12,0,62,0.0,1008,29,10,213,10
2009-08-13,29,21,0.0,13.7,6,6,44,11:16 PM,12:59 PM,05:58 AM,07:27 PM,19,28,28,26,11,0,67,0.0,1008,29,10,225,10
2009-08-14,28,21,0.0,13.7,6,6,36,No moonrise,02:05 PM,05:59 AM,07:26 PM,20,28,28,26,11,1,69,0.0,1010,28,10,206,9
2009-08-15,29,22,0.0,13.3,7,7,29,12:04 AM,03:12 PM,06:00 AM,07:25 PM,19,29,29,27,13,0,64,0.0,1009,29,10,178,10
2009-08-16,30,23,0.0,13.2,7,7,22,01:02 AM,04:13 PM,06:00 AM,07:24 PM,19,29,29,28,12,0,60,0.0,1006,30,10,230,9
2009-08-17,29,22,0.0,11.6,7,7,15,02:09 AM,05:09 PM,06:01 AM,07:23 PM,20,29,29,27,11,0,66,0.0,1006,29,10,241,9
2009-08-18,28,22,0.0,11.6,6,6,7,03:22 AM,05:57 PM,06:02 AM,07:22 PM,20,28,28,26,11,0,70,0.0,1007,28,10,252,9
2009-08-19,29,22,0.0,11.6,6,6,0,04:37 AM,06:37 PM,06:02 AM,07:20 PM,21,29,29,26,12,1,75,0.0,1008,29,10,200,9
2009-08-20,30,24,0.0,11.6,7,7,0,05:51 AM,07:13 PM,06:03 AM,07:19 PM,19,30,30,28,17,0,59,0.0,1008,30,10,225,12
2009-08-21,31,25,0.0,11.6,7,7,0,07:02 AM,07:46 PM,06:04 AM,07:18 PM,17,29,29,28,23,0,51,0.0,1007,31,10,147,16
2009-08-22,30,23,0.0,11.6,7,7,7,08:11 AM,08:17 PM,06:05 AM,07:17 PM,18,29,29,28,11,0,59,0.0,1005,30,10,218,9
2009-08-23,29,22,0.0,11.6,6,6,14,09:19 AM,08:49 PM,06:05 AM,07:15 PM,21,28,28,26,13,1,72,0.0,1005,29,10,210,10
2009-08-24,29,21,0.0,11.6,6,6,22,10:24 AM,09:22 PM,06:06 AM,07:14 PM,21,28,28,26,11,4,74,0.0,1007,29,10,264,9
2009-08-25,27,21,0.0,11.6,6,6,29,11:29 AM,09:58 PM,06:07 AM,07:13 PM,19,26,26,25,14,2,73,0.0,1009,27,10,234,12
2009-08-26,27,20,0.0,11.6,6,6,36,12:32 PM,10:37 PM,06:07 AM,07:12 PM,19,27,27,25,12,0,70,0.0,1011,27,10,264,10
2009-08-27,28,21,0.0,11.6,6,6,43,01:33 PM,11:22 PM,06:08 AM,07:10 PM,21,27,27,25,12,6,77,0.0,1009,28,10,260,10
2009-08-28,27,21,0.0,11.6,6,6,51,02:28 PM,No moonset,06:09 AM,07:09 PM,21,26,26,24,15,18,81,0.0,1009,27,10,238,12
2009-08-29,27,22,0.0,11.6,6,6,58,03:19 PM,12:11 AM,06:09 AM,07:08 PM,20,26,26,24,15,9,78,0.0,1011,27,10,230,11
2009-08-30,27,21,0.0,11.6,6,6,65,04:03 PM,01:05 AM,06:10 AM,07:06 PM,19,27,27,25,15,3,73,0.0,1011,27,10,237,12
2009-08-31,28,21,0.0,11.6,6,6,69,04:42 PM,02:01 AM,06:11 AM,07:05 PM,19,26,26,25,14,3,73,0.0,1011,28,10,260,12
2009-09-01,27,20,0.0,11.6,6,6,83,05:17 PM,02:58 AM,06:11 AM,07:04 PM,20,26,26,25,13,5,76,0.0,1010,27,10,239,11
2009-09-02,28,21,0.0,11.6,6,6,90,05:47 PM,03:56 AM,06:12 AM,07:02 PM,20,27,27,25,13,2,74,0.0,1010,28,10,197,11
2009-09-03,28,22,0.0,11.6,7,7,98,06:15 PM,04:53 AM,06:13 AM,07:01 PM,19,28,28,27,17,0,63,0.0,1009,28,10,191,13
2009-09-04,30,23,0.0,11.6,7,7,100,06:42 PM,05:51 AM,06:13 AM,07:00 PM,18,28,28,27,18,2,61,0.0,1010,30,10,215,13
2009-09-05,28,22,0.0,11.6,6,6,87,07:08 PM,06:48 AM,06:14 AM,06:58 PM,19,28,28,26,12,3,65,0.0,1010,28,10,237,9
2009-09-06,27,21,0.0,11.6,6,6,79,07:35 PM,07:46 AM,06:15 AM,06:57 PM,19,26,26,24,14,7,75,0.0,1007,27,10,224,12
2009-09-07,27,22,0.0,11.6,6,6,72,08:04 PM,08:45 AM,06:15 AM,06:56 PM,19,26,26,24,20,3,75,0.0,1006,27,10,218,15
2009-09-08,27,21,0.0,11.6,6,6,64,08:37 PM,09:47 AM,06:16 AM,06:54 PM,19,26,26,24,21,5,75,0.0,1009,27,10,221,16
2009-09-09,25,20,0.0,11.6,6,6,57,09:16 PM,10:51 AM,06:17 AM,06:53 PM,18,25,25,23,16,3,73,0.0,1013,25,10,250,13
2009-09-10,26,19,0.0,11.6,6,6,49,10:01 PM,11:57 AM,06:18 AM,06:51 PM,18,23,25,23,12,2,74,0.0,1012,26,10,247,10
2009-09-11,26,19,0.0,11.6,6,6,42,10:54 PM,01:02 PM,06:18 AM,06:50 PM,19,26,26,24,11,1,74,0.0,1008,26,10,199,9
2009-09-12,29,20,0.0,11.6,6,6,34,11:56 PM,02:04 PM,06:19 AM,06:49 PM,18,27,27,26,23,5,64,0.0,1007,29,10,176,17
2009-09-13,25,21,0.0,11.6,6,6,27,No moonrise,03:00 PM,06:20 AM,06:47 PM,19,24,24,23,22,17,79,0.7,1012,25,10,233,17
2009-09-14,26,20,0.0,11.6,6,6,19,01:04 AM,03:49 PM,06:20 AM,06:46 PM,18,25,25,23,13,3,75,0.0,1016,26,10,239,11
2009-09-15,26,20,0.0,11.6,6,6,12,02:16 AM,04:31 PM,06:21 AM,06:44 PM,18,26,26,24,10,3,70,0.0,1014,26,10,217,8
2009-09-16,26,21,0.0,11.6,6,6,4,03:29 AM,05:08 PM,06:22 AM,06:43 PM,19,26,26,23,20,7,77,0.0,1010,26,10,226,15
2009-09-17,26,21,0.0,11.6,6,6,0,04:39 AM,05:42 PM,06:22 AM,06:42 PM,19,26,26,24,15,10,76,0.0,1009,26,10,254,12
2009-09-18,26,20,0.0,11.6,6,6,0,05:49 AM,06:14 PM,06:23 AM,06:40 PM,18,24,24,23,16,5,74,0.0,1009,26,10,213,12
2009-09-19,25,20,0.0,11.6,6,6,0,06:57 AM,06:45 PM,06:24 AM,06:39 PM,17,22,24,22,18,10,71,0.9,1008,25,10,214,14
2009-09-20,22,20,0.0,11.6,6,6,3,08:04 AM,07:18 PM,06:24 AM,06:37 PM,18,21,22,21,23,21,82,4.6,1010,22,10,218,17
2009-09-21,22,19,0.0,11.6,6,6,11,09:11 AM,07:53 PM,06:25 AM,06:36 PM,17,20,21,20,25,20,82,3.3,1012,22,10,224,19
2009-09-22,24,19,0.0,11.6,6,6,18,10:16 AM,08:32 PM,06:26 AM,06:35 PM,16,22,23,22,17,4,72,0.0,1015,24,10,196,12
2009-09-23,24,20,0.0,11.6,6,6,26,11:19 AM,09:16 PM,06:26 AM,06:33 PM,13,22,23,22,27,1,59,0.0,1015,24,10,141,20
2009-09-24,25,20,0.0,11.6,6,6,34,12:17 PM,10:04 PM,06:27 AM,06:32 PM,13,24,24,23,22,0,57,0.0,1015,25,10,183,16
2009-09-25,27,21,0.0,11.6,6,6,41,01:11 PM,10:57 PM,06:28 AM,06:30 PM,14,25,25,24,21,0,54,0.0,1014,27,10,150,14
2009-09-26,27,21,0.0,11.6,6,6,49,01:59 PM,11:52 PM,06:29 AM,06:29 PM,14,25,25,24,21,1,54,0.0,1014,27,10,146,14
2009-09-27,26,20,0.0,11.6,6,6,56,02:40 PM,No moonset,06:29 AM,06:28 PM,16,25,25,24,14,3,64,0.0,1012,26,10,198,10
2009-09-28,25,19,0.0,11.6,6,6,64,03:16 PM,12:49 AM,06:30 AM,06:26 PM,16,22,23,22,15,7,70,0.2,1012,25,10,195,11
2009-09-29,24,18,0.0,11.6,6,6,71,03:48 PM,01:47 AM,06:31 AM,06:25 PM,11,21,22,21,17,0,54,0.0,1014,24,10,174,13
2009-09-30,24,18,0.0,11.6,6,6,79,04:16 PM,02:44 AM,06:31 AM,06:24 PM,11,21,22,21,21,2,54,0.0,1013,24,10,138,15
2009-10-01,25,19,0.0,11.6,6,6,83,04:44 PM,03:41 AM,06:32 AM,06:22 PM,13,24,24,23,24,3,56,0.0,1015,25,10,146,17
2009-10-02,27,21,0.0,11.6,6,6,90,05:10 PM,04:38 AM,06:33 AM,06:21 PM,12,26,26,25,21,0,46,0.0,1016,27,10,175,13
2009-10-03,28,22,0.0,11.6,6,6,98,05:38 PM,05:37 AM,06:34 AM,06:19 PM,12,26,26,25,20,0,45,0.0,1015,28,10,161,12
2009-10-04,27,21,0.0,11.6,6,6,100,06:06 PM,06:36 AM,06:34 AM,06:18 PM,14,26,26,24,12,0,54,0.0,1015,27,10,165,9
2009-10-05,26,20,0.0,11.6,6,6,88,06:39 PM,07:38 AM,06:35 AM,06:17 PM,15,24,24,23,17,3,64,0.0,1015,26,10,166,13
2009-10-06,22,19,0.0,11.6,6,6,80,07:16 PM,08:42 AM,06:36 AM,06:15 PM,16,20,21,20,22,15,79,3.1,1012,22,10,227,17
2009-10-07,24,20,0.0,11.6,6,6,73,08:00 PM,09:49 AM,06:37 AM,06:14 PM,17,22,23,22,12,8,76,0.7,1012,24,10,201,9
2009-10-08,26,20,0.0,11.6,6,6,66,08:51 PM,10:55 AM,06:37 AM,06:13 PM,16,24,24,23,20,7,65,0.0,1012,26,10,115,14
2009-10-09,27,21,0.0,11.6,6,6,59,09:51 PM,11:58 AM,06:38 AM,06:12 PM,15,25,25,24,17,10,59,0.0,1012,27,10,150,11
2009-10-10,26,20,0.0,11.6,6,6,51,10:56 PM,12:55 PM,06:39 AM,06:10 PM,14,25,25,24,14,1,57,0.0,1013,26,10,164,10
2009-10-11,27,21,0.0,11.6,6,6,44,No moonrise,01:46 PM,06:40 AM,06:09 PM,13,26,26,24,21,1,51,0.0,1013,27,10,114,13
2009-10-12,25,19,0.0,11.6,6,6,37,12:05 AM,02:29 PM,06:40 AM,06:08 PM,16,23,25,23,13,0,65,0.0,1014,25,10,189,9
2009-10-13,24,19,0.0,11.6,6,6,30,01:15 AM,03:07 PM,06:41 AM,06:07 PM,14,23,24,23,11,2,58,0.0,1014,24,10,229,8
2009-10-14,26,18,0.0,11.6,6,6,22,02:24 AM,03:40 PM,06:42 AM,06:05 PM,13,23,24,23,17,4,56,0.0,1015,26,10,130,11
2009-10-15,28,22,0.0,11.6,7,7,15,03:32 AM,04:12 PM,06:43 AM,06:04 PM,12,26,26,25,27,14,46,0.1,1016,28,10,124,14
2009-10-16,30,24,0.0,11.6,7,7,8,04:39 AM,04:43 PM,06:44 AM,06:03 PM,13,27,27,27,20,2,42,0.0,1015,30,10,129,11
2009-10-17,30,23,0.0,11.6,7,7,0,05:45 AM,05:15 PM,06:44 AM,06:02 PM,10,27,27,27,22,8,36,0.0,1013,30,10,130,12
2009-10-18,31,25,0.0,11.6,7,7,0,06:51 AM,05:49 PM,06:45 AM,06:01 PM,9,27,27,28,27,14,30,0.0,1011,31,10,139,13
2009-10-19,31,26,0.0,8.7,7,7,0,07:57 AM,06:26 PM,06:46 AM,05:59 PM,8,27,27,28,28,15,29,0.0,1012,31,10,129,14
2009-10-20,30,23,0.0,8.7,7,7,7,09:02 AM,07:08 PM,06:47 AM,05:58 PM,11,26,26,27,16,18,37,0.1,1012,30,10,163,9
2009-10-21,24,19,0.0,8.7,6,6,14,10:03 AM,07:55 PM,06:48 AM,05:57 PM,16,22,24,22,14,13,68,0.0,1015,24,10,206,9
2009-10-22,22,18,0.0,8.7,5,5,21,11:00 AM,08:47 PM,06:48 AM,05:56 PM,16,20,21,20,14,7,75,0.0,1016,22,10,215,10
2009-10-23,26,18,0.0,8.7,6,6,28,11:51 AM,09:42 PM,06:49 AM,05:55 PM,15,22,23,22,25,9,64,0.3,1014,26,10,121,16
2009-10-24,27,21,0.0,8.7,6,6,36,12:34 PM,10:38 PM,06:50 AM,05:54 PM,12,25,25,24,19,8,47,0.0,1011,27,10,172,11
2009-10-25,25,20,0.0,8.7,6,6,43,01:13 PM,11:36 PM,06:51 AM,05:53 PM,12,25,25,23,19,13,51,0.0,1011,25,10,144,11
2009-10-26,26,20,0.0,8.7,6,6,50,01:46 PM,No moonset,06:52 AM,05:52 PM,13,25,25,24,18,18,53,2.0,1012,26,10,156,11
2009-10-27,25,21,0.0,8.7,6,6,58,02:16 PM,12:33 AM,06:53 AM,05:51 PM,14,24,24,23,19,9,57,0.2,1012,25,10,138,12
2009-10-28,23,19,0.0,8.7,6,6,65,02:44 PM,01:30 AM,06:54 AM,05:50 PM,11,21,21,21,23,4,54,0.0,1010,23,10,104,16
2009-10-29,22,17,0.0,8.7,5,5,72,03:10 PM,02:26 AM,06:55 AM,05:49 PM,12,19,20,19,17,36,62,4.1,1009,22,10,185,12
2009-10-30,17,16,0.0,7.2,5,5,79,03:37 PM,03:24 AM,06:55 AM,05:48 PM,15,17,17,17,38,61,87,16.9,1009,17,8,212,26
2009-10-31,18,16,0.0,8.7,4,4,83,04:05 PM,04:22 AM,06:56 AM,05:47 PM,15,17,17,17,32,42,87,11.9,1011,18,9,208,22
2009-11-01,17,16,0.0,5.6,4,4,97,04:37 PM,05:24 AM,06:57 AM,05:46 PM,14,17,17,17,51,58,85,13.6,1008,17,9,206,34
2009-11-02,16,14,0.0,4.1,3,3,100,05:13 PM,06:27 AM,06:58 AM,05:45 PM,12,13,15,13,60,81,85,17.9,1006,16,8,221,40
2009-11-03,16,13,0.0,7.2,4,4,87,05:55 PM,07:35 AM,06:59 AM,05:44 PM,11,14,15,14,34,74,81,5.7,1012,16,10,239,24
2009-11-04,19,15,0.0,8.7,5,5,80,06:45 PM,08:42 AM,07:00 AM,05:43 PM,11,17,17,17,33,31,71,2.4,1015,19,10,188,24
2009-11-05,20,15,0.0,8.7,5,5,72,07:43 PM,09:49 AM,07:01 AM,05:42 PM,12,18,18,18,17,7,68,0.0,1017,20,10,187,11
2009-11-06,23,16,0.0,8.7,5,5,65,08:48 PM,10:49 AM,07:02 AM,05:41 PM,11,20,20,20,21,10,57,0.0,1018,23,10,65,12
2009-11-07,25,19,0.0,8.7,6,6,57,09:58 PM,11:43 AM,07:03 AM,05:41 PM,10,22,24,22,31,5,48,0.0,1015,25,10,92,15
2009-11-08,26,20,0.0,8.7,6,6,50,11:08 PM,12:28 PM,07:04 AM,05:40 PM,11,23,23,22,29,10,50,0.0,1012,26,10,163,15
2009-11-09,22,16,0.0,8.7,5,5,42,No moonrise,01:07 PM,07:05 AM,05:39 PM,13,20,20,20,17,13,66,0.0,1015,22,10,209,12
2009-11-10,21,15,0.0,8.7,5,5,35,12:16 AM,01:42 PM,07:06 AM,05:38 PM,13,19,20,19,11,0,67,0.0,1015,21,10,153,9
2009-11-11,21,16,0.0,8.7,5,5,27,01:24 AM,02:13 PM,07:06 AM,05:38 PM,10,19,19,19,12,17,60,0.0,1011,21,10,191,7
2009-11-12,19,15,0.0,8.7,5,5,20,02:28 AM,02:43 PM,07:07 AM,05:37 PM,14,18,18,18,12,3,76,0.0,1013,19,10,273,10
2009-11-13,17,14,0.0,8.7,5,5,12,03:33 AM,03:14 PM,07:08 AM,05:36 PM,12,16,16,16,18,13,78,1.8,1014,17,10,228,13
2009-11-14,17,14,0.0,8.7,5,5,4,04:37 AM,03:47 PM,07:09 AM,05:36 PM,11,15,15,15,19,23,74,0.1,1017,17,10,235,14
2009-11-15,18,14,0.0,8.7,5,5,0,05:42 AM,04:22 PM,07:10 AM,05:35 PM,11,16,16,16,10,10,70,0.1,1017,18,10,203,7
2009-11-16,17,13,0.0,8.7,4,4,0,06:46 AM,05:02 PM,07:11 AM,05:34 PM,7,15,15,15,12,48,63,0.0,1015,17,10,186,8
2009-11-17,15,12,0.0,8.7,4,4,0,07:49 AM,05:47 PM,07:12 AM,05:34 PM,8,13,14,13,21,13,71,0.0,1013,15,10,291,16
2009-11-18,15,12,0.0,8.7,4,4,3,08:48 AM,06:37 PM,07:13 AM,05:33 PM,6,13,14,13,24,6,61,0.0,1016,15,10,264,17
2009-11-19,17,12,0.0,8.7,4,4,10,09:42 AM,07:31 PM,07:14 AM,05:33 PM,8,15,15,15,12,2,63,0.0,1019,17,10,172,9
2009-11-20,18,13,0.0,8.7,5,5,18,10:28 AM,08:27 PM,07:15 AM,05:32 PM,7,15,16,15,20,2,59,0.0,1021,18,10,150,13
2009-11-21,18,13,0.0,8.7,5,5,26,11:09 AM,09:25 PM,07:16 AM,05:32 PM,9,15,16,15,20,2,63,0.0,1021,18,10,139,13
2009-11-22,18,13,0.0,8.7,5,5,33,11:44 AM,10:22 PM,07:17 AM,05:32 PM,9,16,16,16,14,17,62,0.0,1020,18,10,215,9
2009-11-23,20,14,0.0,8.7,5,5,41,12:15 PM,11:19 PM,07:18 AM,05:31 PM,7,18,18,18,17,4,49,0.0,1019,20,10,130,10
2009-11-24,22,14,0.0,8.7,5,5,48,12:43 PM,No moonset,07:19 AM,05:31 PM,6,17,18,17,20,39,49,2.9,1015,22,9,140,12
2009-11-25,17,13,0.0,8.7,5,5,56,01:10 PM,12:14 AM,07:20 AM,05:31 PM,9,16,16,16,10,14,65,0.5,1014,17,10,145,8
